seqnames	start	end	width	strand	TSS	ATAC	Intragenic	Bidir	name	DS	S24	S72	L6	L26	L57	MaxActivity
3	5591581	5592080	500	*	TSS3_5591820	ATAC3_5591885	FALSE	FALSE	ENH3_5591831	0.559257	0	0.332082	0.176994	3.3315	5.312563	L57
3	5722855	5723429	575	*	TSS3_5722921,TSS3_5723401	NA	TRUE	TRUE	ENH3_5723142	0	0.79472	0.332082	0.2654908	0.47618900000000003	0.306512	S24
3	5745842	5746341	500	*	TSS3_5746092	NA	FALSE	FALSE	ENH3_5746092	0.279628	1.42864	1.66154	3.80536	3.3951192000000003	5.61808	L57
3	5809085	5809584	500	*	TSS3_5809262,TSS3_5809387	NA	TRUE	TRUE	ENH3_5809335	2.79944	11.75484	8.305438	3.98236	1.071424	0.203683	S24
3	5819503	5820002	500	*	TSS3_5819753	NA	FALSE	FALSE	ENH3_5819752	0	0.158738	0	0.0884968	0.417119	1.12421	L57
3	5845357	5846318	962	*	TSS3_5845718	ATAC3_5845613	FALSE	FALSE	ENH3_5845838	0.560836	5.400179	1.99362	0.26549	0.3580502	0.101841	S24
3	5928316	5928815	500	*	TSS3_5928566	NA	FALSE	FALSE	ENH3_5928566	0	0	0	0.442484	0.536166	0.511184	L26
3	5996558	5997057	500	*	TSS3_5996808	NA	FALSE	FALSE	ENH3_5996808	0	0	0	0	3.510526	4.80335	L57
3	6153447	6154151	705	*	TSS3_6153751	ATAC3_6153842	FALSE	FALSE	ENH3_6153799	0	0.476213	0.332082	0.530981	2.5018029999999998	1.94092	L26
3	6229228	6229727	500	*	TSS3_6229470	ATAC3_6229461	FALSE	FALSE	ENH3_6229478	1.399718	4.76523	2.15796	0.796471	0.831512	2.553947	S24
3	6243500	6243999	500	*	TSS3_6243750	NA	FALSE	FALSE	ENH3_6243750	0.279628	0	0	0	0.0599779	4.29118	L57
3	6244548	6245050	503	*	TSS3_6244887	ATAC3_6244857	FALSE	FALSE	ENH3_6244799	0	0	0.165474	0.176994	0.237185	9.80445	L57
3	6246401	6246900	500	*	TSS3_6246732	ATAC3_6246654	FALSE	FALSE	ENH3_6246650	0	0.47621399999999997	0	0	1.312244	3.983674	L57
3	6264757	6265256	500	*	TSS3_6265007	NA	FALSE	FALSE	ENH3_6265006	0.279628	0.158738	0	0.26549	0.476189	0.203683	L26
3	6271876	6272375	500	*	TSS3_6272126	NA	FALSE	FALSE	ENH3_6272126	0	0	0.165474	2.12392	1.84659	2.655784	L57
3	6343797	6344537	741	*	TSS3_6343868,TSS3_6344067	ATAC3_6344058	FALSE	TRUE	ENH3_6344167	0	0.158738	0	0.796472	0.77426	1.840063	L57
3	6345226	6345725	500	*	TSS3_6345433,TSS3_6345456	ATAC3_6345499	FALSE	FALSE	ENH3_6345476	0.279628	1.27093	1.66154	2.035424	1.607594	1.635393	L6
3	6373544	6374043	500	*	TSS3_6373671	ATAC3_6373751	FALSE	FALSE	ENH3_6373794	0.279628	0	0	0	0	1.22506	L57
3	6380600	6381472	873	*	TSS3_6381263	ATAC3_6381273	FALSE	FALSE	ENH3_6381036	0	0.317476	0.498689	0.4424838	0.417119	0.408354	S72
3	6404295	6404815	521	*	TSS3_6404352,TSS3_6404569	ATAC3_6404548	TRUE	TRUE	ENH3_6404555	26.32301	1.111165	4.148191	2.300917	0.119956	0	DS
3	6534807	6535306	500	*	TSS3_6535057	NA	FALSE	FALSE	ENH3_6535056	0	0	0.66303	0	0	0.203683	S72
3	6566409	6566908	500	*	TSS3_6566659	NA	FALSE	FALSE	ENH3_6566658	0	0	0	0.53098	0.238094	1.943881	L57
3	6716499	6716998	500	*	TSS3_6716749	NA	FALSE	FALSE	ENH3_6716748	1.12167	0.317476	1.49493	0.0884968	0.532532	0.716844	S72
3	6751795	6752294	500	*	TSS3_6752045	NA	FALSE	FALSE	ENH3_6752044	0	0.158738	0	0.0884968	0	0	S24
3	6884077	6884808	732	*	TSS3_6884765	ATAC3_6884321	FALSE	FALSE	ENH3_6884442	0	0	0	0.353987	1.067789	1.7372359999999998	L57
3	6981933	6982432	500	*	TSS3_6982183	NA	FALSE	FALSE	ENH3_6982182	0	0	0	0	0.119047	0.101841	L26
3	7102233	7102732	500	*	TSS3_7102483	NA	FALSE	FALSE	ENH3_7102482	0	0	0	0	0.357141	1.432701	L57
3	7103595	7104094	500	*	TSS3_7103941	ATAC3_7103821	FALSE	FALSE	ENH3_7103845	0	0	0	0.442484	0	0	L6
3	7216875	7217374	500	*	TSS3_7217125	NA	FALSE	FALSE	ENH3_7217124	0	0	0	0	0	0.511184	L57
3	7338041	7338540	500	*	TSS3_7338291	NA	FALSE	FALSE	ENH3_7338290	0	0.158738	0.664163	0	0.119047	0.307501	S72
3	7387100	7387599	500	*	TSS3_7387548	ATAC3_7387388	FALSE	FALSE	ENH3_7387350	0	0	0	0.0884968	0	0	L6
3	7473020	7473768	749	*	TSS3_7473480	ATAC3_7473312	FALSE	FALSE	ENH3_7473394	1.39972	1.74612	8.63979	1.15046	0.41620999999999997	0.7158549999999999	S72
3	7539105	7539604	500	*	TSS3_7539300	ATAC3_7539350	FALSE	FALSE	ENH3_7539354	0	0	0	0	0	0.817697	L57
3	7642570	7643069	500	*	TSS3_7642820	NA	FALSE	FALSE	ENH3_7642820	0	0.317476	1.1617199999999999	0.353987	1.19047	0.307501	L26
3	7656559	7657058	500	*	TSS3_7656897	ATAC3_7656756	FALSE	FALSE	ENH3_7656809	1.671449	4.28798	6.479555	1.06196	1.6657469999999999	0.715856	S72
3	7657174	7658187	1014	*	TSS3_7658047	ATAC3_7657864	FALSE	FALSE	ENH3_7657680	0	0.158738	0.665297	1.061962	0.597053	0.20566	L6
3	7683368	7683867	500	*	TSS3_7683547	ATAC3_7683610	FALSE	FALSE	ENH3_7683618	0	0.317476	0.165474	1.5929470000000001	1.432205	0.307502	L6
3	7711453	7712307	855	*	TSS3_7712184	ATAC3_7711960	FALSE	FALSE	ENH3_7711880	0	0	0	0	0.1781159	1.1252	L57
3	7796965	7797464	500	*	TSS3_7797215	NA	FALSE	FALSE	ENH3_7797214	0	4.130278000000001	8.63979	0.353987	3.6922829999999998	0	S72
3	7820524	7821023	500	*	TSS3_7820774	NA	FALSE	FALSE	ENH3_7820774	0	0	0	0.707974	0.415302	0.512173	L6
3	7820852	7821351	500	*	TSS3_7821102	NA	FALSE	FALSE	ENH3_7821102	0	0	0.165474	1.06196	2.5636	1.9429	L26
3	7867222	7867721	500	*	TSS3_7867350	ATAC3_7867368	FALSE	FALSE	ENH3_7867472	0	0	0	0.26549	0.416211	1.328883	L57
3	7931990	7932489	500	*	TSS3_7932240	NA	FALSE	FALSE	ENH3_7932240	0.552937	7.94308	7.97336	2.12392	0.119047	0	S72
3	7944400	7944996	597	*	TSS3_7944523	ATAC3_7944573	FALSE	FALSE	ENH3_7944698	0	0.477244	1.82588	10.2635	9.823663999999999	0.511184	L6
3	7985208	7985707	500	*	TSS3_7985388	ATAC3_7985465	FALSE	FALSE	ENH3_7985458	0	0	0	0.0884968	0.1181384	0.204671	L57
3	8061274	8062344	1071	*	TSS3_8061615	ATAC3_8061867	FALSE	FALSE	ENH3_8061809	0.546618	2.066686	0.829638	0.0884968	0.119047	0	S24
3	8064949	8065448	500	*	TSS3_8065199	NA	FALSE	FALSE	ENH3_8065198	0	0	0	0	0	0.512173	L57
3	8111029	8111528	500	*	TSS3_8111309	ATAC3_8111259	FALSE	FALSE	ENH3_8111278	0	0.953458	1.66041	0.0884968	0.1781162	0	S72
3	8122953	8124224	1272	*	TSS3_8124076	ATAC3_8124026	FALSE	FALSE	ENH3_8123588	0	0.476213	0	0.442484	0.4153022	0.20566	S24
3	8156575	8157472	898	*	TSS3_8157323	ATAC3_8156753	FALSE	FALSE	ENH3_8157024	0	0	0	0	0.178116	0.613026	L57
3	8157534	8158033	500	*	TSS3_8157784	NA	FALSE	FALSE	ENH3_8157784	0	0	0	0	0.179025	1.12718	L57
3	8176429	8177217	789	*	TSS3_8176748,TSS3_8177083	ATAC3_8176883	FALSE	TRUE	ENH3_8176823	0	0.158738	0	0.353988	0.951468	14.82138	L57
3	8189379	8189878	500	*	TSS3_8189629	NA	FALSE	FALSE	ENH3_8189628	0	0	0	0	0.237185	0.204671	L26
3	8406186	8406685	500	*	TSS3_8406385	ATAC3_8406459	FALSE	FALSE	ENH3_8406436	0	0	0.332082	0.3539868	1.42766	0.306513	L26
3	8406802	8407301	500	*	TSS3_8407131	ATAC3_8407063	FALSE	FALSE	ENH3_8407052	0	0	2.9898670000000003	0	0.47528000000000004	0.307501	S72
3	8435215	8435714	500	*	TSS3_8435463	ATAC3_8435515	FALSE	FALSE	ENH3_8435465	0	0	0	0.176994	0.594327	0.41132	L26
3	8443670	8444169	500	*	TSS3_8443779,TSS3_8443941	NA	TRUE	TRUE	ENH3_8443920	3.624108	8.25952	1.328327	11.59201	10.18898	5.42132	L6
3	8500407	8500906	500	*	TSS3_8500694	ATAC3_8500646	FALSE	FALSE	ENH3_8500657	0	0.158738	0	0.176994	0.358959	0.818686	L57
3	8547590	8548089	500	*	TSS3_8547840	NA	FALSE	FALSE	ENH3_8547840	0.273309	0	0.165474	0	0.713374	1.43171	L57
3	8555364	8555863	500	*	TSS3_8555614	NA	FALSE	FALSE	ENH3_8555614	0	0	0	0.176994	0.4153019	0.8186859999999999	L57
3	8599288	8599787	500	*	TSS3_8599609	ATAC3_8599546	FALSE	FALSE	ENH3_8599538	0	1.4307	0.497556	0.2654908	0.8324209	0.717833	S24
3	8759744	8760243	500	*	TSS3_8759758	ATAC3_8759993	FALSE	FALSE	ENH3_8759994	0	0.317476	0	0	0.0599779	0.101841	S24
3	8788126	8788625	500	*	TSS3_8788376	NA	FALSE	FALSE	ENH3_8788376	0.279628	0	0	0	0	0	DS
3	8900275	8900774	500	*	TSS3_8900646	ATAC3_8900486	FALSE	FALSE	ENH3_8900524	0.840465	1.42864	0.332082	1.06196	1.13231	1.12223	S24
3	8949174	8949806	633	*	TSS3_8949694	ATAC3_8949577	FALSE	FALSE	ENH3_8949490	0.834145	0.476213	0	0	0.775169	1.123221	L57
3	8978374	8978873	500	*	TSS3_8978616	ATAC3_8978548	FALSE	FALSE	ENH3_8978624	0.273309	1.904858	1.66268	3.008894	3.9930792	1.12322	L26
3	8985893	8986392	500	*	TSS3_8986181	ATAC3_8986181	FALSE	FALSE	ENH3_8986143	0	0.9544889999999999	1.49493	1.415949	0.951468	0.409343	S72
3	8993174	8994247	1074	*	TSS3_8993900	ATAC3_8993973	FALSE	FALSE	ENH3_8993710	0.279628	2.859339	2.49005	3.6283700000000003	5.53796	2.96526	L26
3	9038798	9039297	500	*	TSS3_9039048	NA	FALSE	FALSE	ENH3_9039048	0	0	0	0	0.238094	0.204671	L26
3	9304668	9305167	500	*	TSS3_9304918	NA	FALSE	FALSE	ENH3_9304918	0	0.159769	0	0.176994	0.477097	1.22605	L57
3	9360618	9361117	500	*	TSS3_9360788	ATAC3_9360911	FALSE	FALSE	ENH3_9360868	0	2.542898	0.829638	2.1239268	0.41711889999999996	0	S24
3	9371777	9372915	1139	*	TSS3_9371798	ATAC3_9372354	FALSE	FALSE	ENH3_9372346	0	5.719716	3.155342	1.50445	1.84568	1.02237	S24
3	9376198	9376697	500	*	TSS3_9376448	NA	FALSE	FALSE	ENH3_9376448	0	0	0	0	0	0.101841	L57
3	9466155	9466654	500	*	TSS3_9466522	ATAC3_9466429	FALSE	FALSE	ENH3_9466405	0.279628	2.3851899999999997	0.165474	5.840787	1.428566	0.10283	L6
3	9479563	9480062	500	*	TSS3_9479981	ATAC3_9479820	FALSE	FALSE	ENH3_9479812	0.273309	0.318507	1.4937980000000002	0.0884968	0.6543049999999999	0.614014	S72
3	9717795	9719154	1360	*	TSS3_9718132	ATAC3_9717994	FALSE	FALSE	ENH3_9718474	0	0.318506	0	1.41595	0.776987	0.613026	L6
3	9720803	9721302	500	*	TSS3_9721053	NA	FALSE	FALSE	ENH3_9721052	0	0	0	0.26549	0.0590692	0.818686	L57
3	9721821	9722415	595	*	TSS3_9722062	ATAC3_9722007	FALSE	FALSE	ENH3_9722118	0	0	0	0	1.488543	4.08849	L57
3	9738138	9738637	500	*	TSS3_9738365	ATAC3_9738326	FALSE	FALSE	ENH3_9738388	0	0	0	0.0884968	0.536166	1.430723	L57
3	9865167	9865666	500	*	TSS3_9865417	NA	FALSE	FALSE	ENH3_9865416	0	0	0	0	0.537075	0.20566	L26
3	10063336	10064020	685	*	TSS3_10063718	ATAC3_10063817	FALSE	FALSE	ENH3_10063678	0	0	0	0.26549	2.499987	0.612037	L26
3	10078434	10078933	500	*	TSS3_10078719	ATAC3_10078683	FALSE	FALSE	ENH3_10078684	0.279628	2.06359	0.996245	1.06196	0.237185	0.101841	S24
3	10112094	10112593	500	*	TSS3_10112344	NA	FALSE	FALSE	ENH3_10112344	0	0.158738	0	0	0.239003	1.32789	L57
3	10143773	10144272	500	*	TSS3_10144198	ATAC3_10144044	FALSE	FALSE	ENH3_10144023	0	0.635982	0	1.50445	1.9665469999999998	0.101841	L26
3	10254190	10254689	500	*	TSS3_10254320	ATAC3_10254413	FALSE	FALSE	ENH3_10254440	0	0	0	0.0884968	1.6085	1.32888	L26
3	10313012	10313811	800	*	TSS3_10313413	ATAC3_10313527	FALSE	FALSE	ENH3_10313412	0.279628	0.317476	0.332082	0.5309808	1.671204	0.307501	L26
3	10383778	10384953	1176	*	TSS3_10384522	ATAC3_10384227	FALSE	FALSE	ENH3_10384366	0.273309	2.22233	0.831904	1.327452	1.0141719999999999	0.204671	S24
3	10486867	10487366	500	*	TSS3_10487011	ATAC3_10487148	FALSE	FALSE	ENH3_10487116	1.63985	2.06875	0.829638	0.0884968	0	0	S24
3	10500900	10501550	651	*	TSS3_10501103	ATAC3_10501029	FALSE	FALSE	ENH3_10501225	0	0	0.330948	12.1241	20.910456	5.62402	L26
3	10562972	10563566	595	*	TSS3_10563172	ATAC3_10563153	FALSE	FALSE	ENH3_10563269	0	0	0	0.353987	4.471083	1.535531	L26
3	10712409	10712908	500	*	TSS3_10712666	ATAC3_10712747	FALSE	FALSE	ENH3_10712659	0	0	1.161719	0.26549	0.35804990000000003	0	S72
3	10717315	10717814	500	*	TSS3_10717517	ATAC3_10717604	FALSE	FALSE	ENH3_10717564	0	0.158738	0	0.530981	0.477097	0.715856	L57
3	10737247	10737985	739	*	TSS3_10737686,TSS3_10737909	ATAC3_10737797	FALSE	TRUE	ENH3_10737616	0	1.4307020000000001	1.328327	16.36875	41.22031	29.422240000000002	L26
3	10809116	10809615	500	*	TSS3_10809366	NA	FALSE	FALSE	ENH3_10809366	0.279628	1.74715	0.332082	0.442484	0.714283	0.408354	S24
3	10868810	10869309	500	*	TSS3_10869060	NA	FALSE	FALSE	ENH3_10869060	0	0	0	0	0.298072	0.511184	L57
3	10934611	10935427	817	*	TSS3_10934764,TSS3_10935056	ATAC3_10935013	FALSE	TRUE	ENH3_10935019	2.786808	9.53973	4.98009	8.4072	4.65193	1.330861	S24
3	10938042	10938541	500	*	TSS3_10938313	ATAC3_10938293	FALSE	FALSE	ENH3_10938292	1.12009	0.479306	0	0.353988	0.179025	0.614014	DS
3	11096887	11097620	734	*	TSS3_11097437	ATAC3_11097389	FALSE	FALSE	ENH3_11097254	3.07907	3.01602	4.32273	3.89386	2.08923	4.905193	L57
3	11109486	11110008	523	*	TSS3_11109884	ATAC3_11109805	FALSE	FALSE	ENH3_11109747	0	0	0	0.176994	0.774261	0.614014	L26
3	11110278	11110777	500	*	TSS3_11110528	NA	FALSE	FALSE	ENH3_11110528	0	0	0	0.442484	0.954195	1.02435	L57
3	11162779	11163278	500	*	TSS3_11163112	ATAC3_11163122	FALSE	FALSE	ENH3_11163028	1.39972	0	0.664164	0.2654908	0.8360559999999999	0.306513	DS
3	11207120	11207619	500	*	TSS3_11207535	ATAC3_11207328	FALSE	FALSE	ENH3_11207370	2.511917	44.6321	45.8556	51.669287	35.617771999999995	11.239143	L6
3	11215750	11216799	1050	*	TSS3_11216151	ATAC3_11216107	FALSE	FALSE	ENH3_11216274	82.615218	8.258489	2.82213	0.442484	0.119047	0	DS
3	11243378	11243877	500	*	TSS3_11243628	NA	FALSE	FALSE	ENH3_11243628	1.12009	1.42864	0.498689	0.796471	0.238094	1.42973	L57
3	11312910	11313452	543	*	TSS3_11313437	ATAC3_11313037	FALSE	FALSE	ENH3_11313181	0	1.58841	1.82702	0.884968	0.357141	0.613026	S72
3	11386678	11387177	500	*	TSS3_11386981	ATAC3_11387027	FALSE	FALSE	ENH3_11386928	0.832566	0.477244	0	0.530981	1.01326	0.10283	L26
3	11482047	11482736	690	*	TSS3_11482572	ATAC3_11482558	FALSE	FALSE	ENH3_11482392	0.279628	2.224394	0.661896	1.415949	0.8351470000000001	0.204671	S24
3	11485906	11486405	500	*	TSS3_11486156	NA	FALSE	FALSE	ENH3_11486156	0.832565	0	0	0.1769936	0.0599779	0	DS
3	11509257	11509756	500	*	TSS3_11509507	NA	FALSE	FALSE	ENH3_11509506	36.4101	6.5113389999999995	8.1377	10.707	4.11485	3.67717	DS
3	11528249	11529297	1049	*	TSS3_11528685,TSS3_11528878	ATAC3_11527743	TRUE	TRUE	ENH3_11528773	45.016999999999996	11.12195	6.80938	2.12392	0.417119	0.306513	DS
3	11586252	11586751	500	*	TSS3_11586591	ATAC3_11586504	FALSE	FALSE	ENH3_11586502	0	0.159769	0	0.353988	0.7161	0.511184	L26
3	11756997	11757894	898	*	TSS3_11757086,TSS3_11757290	ATAC3_11757196	FALSE	TRUE	ENH3_11757446	0	3.655096	2.823264	4.24785	10.12718	4.90717	L26
3	11789282	11789781	500	*	TSS3_11789532	NA	FALSE	FALSE	ENH3_11789532	0	0	0	0	0.2390029	0.410332	L57
3	11798554	11799116	563	*	TSS3_11798933	ATAC3_11798761	FALSE	FALSE	ENH3_11798835	1.10587	0.952427	2.989873	0.707974	0.836965	0.10283	S72
3	11996768	11997267	500	*	TSS3_11997018	NA	FALSE	FALSE	ENH3_11997018	0	0	0	0.530981	0	0.409343	L6
3	12359910	12361013	1104	*	TSS3_12360791	ATAC3_12360690	FALSE	FALSE	ENH3_12360462	1.39972	3.97154	1.16172	6.1947768	8.40327	3.98368	L26
3	12366481	12366980	500	*	TSS3_12366731	NA	FALSE	FALSE	ENH3_12366730	0	0	0	0	0	0.511184	L57
3	12368451	12368950	500	*	TSS3_12368701	NA	FALSE	FALSE	ENH3_12368700	0	0	0	0	1.43129	0.20566	L26
3	12427370	12427869	500	*	TSS3_12427620	NA	FALSE	FALSE	ENH3_12427620	1.11377	0	1.16285	0.0884968	0	0	S72
3	12448501	12449241	741	*	TSS3_12448537,TSS3_12448850	ATAC3_12449097	TRUE	TRUE	ENH3_12448871	10.1851	1.753328	3.15308	1.76994	3.0434229999999998	5.63094	DS
3	12559873	12560422	550	*	TSS3_12560067	ATAC3_12560174	FALSE	FALSE	ENH3_12560148	25.450885	121.042	112.471	435.379	205.8939779	88.6722	L6
3	12599640	12600139	500	*	TSS3_12599751,TSS3_12600028	NA	FALSE	TRUE	ENH3_12599890	0.819927	0.95655	1.4938	0.884968	0.238094	0	S72
3	12655847	12656346	500	*	TSS3_12655895,TSS3_12656239	NA	FALSE	TRUE	ENH3_12656096	0	0	0.165474	0.176994	0.0599779	2.5549299999999997	L57
3	12659199	12659698	500	*	TSS3_12659449	NA	FALSE	FALSE	ENH3_12659448	0.834146	0	0	0.0884968	0.537075	0.512173	DS
3	13066325	13066824	500	*	TSS3_13066575	NA	FALSE	FALSE	ENH3_13066574	0	0	0	0	0.1199558	0.817697	L57
3	13066412	13066911	500	*	TSS3_13066662	NA	FALSE	FALSE	ENH3_13066662	0	0	0	0	0.1199558	0.817697	L57
3	13228152	13228651	500	*	TSS3_13228402	NA	FALSE	FALSE	ENH3_13228402	0	0	0.497556	1.50445	0	0	L6
3	13762197	13762696	500	*	TSS3_13762447	NA	FALSE	FALSE	ENH3_13762446	6.15656	2.5429	1.16285	0.884968	0.119047	0	DS
3	13770573	13771072	500	*	TSS3_13770823	NA	FALSE	FALSE	ENH3_13770822	0.273309	0.159769	0.330948	0.530981	0	0.10283	L6
3	14084401	14084900	500	*	TSS3_14084651	NA	FALSE	FALSE	ENH3_14084650	12.0461	8.577	8.63866	3.096317	2.564509	5.924593	DS
3	14317422	14317921	500	*	TSS3_14317672	NA	FALSE	FALSE	ENH3_14317672	0	8.27807	7.80902	1.32745	2.85622	0.10283	S24
3	14318119	14318618	500	*	TSS3_14318227	ATAC3_14318375	FALSE	FALSE	ENH3_14318368	0.554517	0.159769	0.8307709999999999	1.8584340000000001	1.07415	1.22902	L6
3	14761733	14762232	500	*	TSS3_14761983	NA	FALSE	FALSE	ENH3_14761982	1.12325	0	1.162852	0.0884968	1.0687	0.921516	S72
3	14811456	14811955	500	*	TSS3_14811558	ATAC3_14811603	FALSE	FALSE	ENH3_14811706	0	14.9409	2.49005	7.96471	7.15192	5.31849	S24
3	15343523	15344022	500	*	TSS3_15343872	ATAC3_15343815	FALSE	FALSE	ENH3_15343773	0	0.319537	0	0.0884968	0	0.10283	S24
3	15641990	15642489	500	*	TSS3_15642240	NA	FALSE	FALSE	ENH3_15642240	2.516657	0.799874	0.332082	3.18482	1.013263	0.204671	L6
3	15699459	15699958	500	*	TSS3_15699709	NA	FALSE	FALSE	ENH3_15699708	0	0	0	0.353987	0.47528	1.94191	L57
3	15743654	15744153	500	*	TSS3_15743986	ATAC3_15743956	FALSE	FALSE	ENH3_15743904	0	0	0	0	0.118138	0.10283	L26
3	15744235	15744734	500	*	TSS3_15744485	NA	FALSE	FALSE	ENH3_15744484	0	0	0	0	0.0590692	0.41132	L57
3	15746348	15746847	500	*	TSS3_15746598	NA	FALSE	FALSE	ENH3_15746598	1.676189	1.59253	1.3283239999999998	1.503384	0.1190471	0	DS
3	16069917	16070416	500	*	TSS3_16070167	NA	FALSE	FALSE	ENH3_16070166	0	6.37837	2.82439	2.47684	0.712465	1.7402	S24
3	16076247	16076746	500	*	TSS3_16076497	NA	FALSE	FALSE	ENH3_16076496	0	0	0.830771	0.619478	2.20101	0.715856	L26
3	16145484	16146227	744	*	TSS3_16146158	ATAC3_16145851	FALSE	FALSE	ENH3_16145856	0	1.7543659999999999	1.66041	2.211354	5.715175	5.62105	L26
3	16186794	16187293	500	*	TSS3_16187004	ATAC3_16187020	FALSE	FALSE	ENH3_16187044	0	0.639074	0	0	0.177208	0	S24
3	16234547	16235046	500	*	TSS3_16234797	NA	FALSE	FALSE	ENH3_16234796	7.557867	2.226456	0.664164	1.76887	0.237185	0.10283	DS
3	16236181	16236680	500	*	TSS3_16236329	ATAC3_16236414	FALSE	FALSE	ENH3_16236430	0	0	0	0	0.652487	0.307502	L26
3	16318186	16318990	805	*	TSS3_16318637,TSS3_16318915	ATAC3_16318795	FALSE	TRUE	ENH3_16318588	0.842045	3.82207	1.6615440000000001	1.76887	1.9638259999999998	3.3736230000000003	S24
3	16396201	16396700	500	*	TSS3_16396451	NA	FALSE	FALSE	ENH3_16396450	0	0.477244	1.99362	5.75123	14.8291	5.62006	L26
3	16420489	16421395	907	*	TSS3_16421309	ATAC3_16421221	FALSE	FALSE	ENH3_16420942	0	0	0.166608	0.0884968	0.414393	0.615992	L57
3	16434260	16435099	840	*	TSS3_16434314,TSS3_16434618	ATAC3_16434600	TRUE	TRUE	ENH3_16434680	0	0	0	0	0.2962542	9.61659	L57
3	16480691	16481190	500	*	TSS3_16480941	NA	FALSE	FALSE	ENH3_16480940	0	0.159769	0.165474	0	0.535258	0	L26
3	16497539	16498038	500	*	TSS3_16497789	NA	FALSE	FALSE	ENH3_16497788	0.281208	2.07596	2.656656	0.442484	0.237185	0.10283	S72
3	16502918	16503522	605	*	TSS3_16503050,TSS3_16503299	ATAC3_16503142	TRUE	TRUE	ENH3_16503220	0	0.637013	0	1.94693	1.9002059999999998	0.717833	L6
3	16532745	16533244	500	*	TSS3_16533046	ATAC3_16532978	FALSE	FALSE	ENH3_16532994	0	0.319537	0.332082	2.03436	0.415302	1.02237	L6
3	16554413	16554912	500	*	TSS3_16554663	NA	FALSE	FALSE	ENH3_16554662	0	0	0	0.0884968	0.237185	4.49585	L57
3	16584099	16584598	500	*	TSS3_16584363	ATAC3_16584301	FALSE	FALSE	ENH3_16584349	0.273309	5.26309	3.489694	3.7158	1.3658591999999998	2.66172	S24
3	16587231	16587730	500	*	TSS3_16587481	NA	FALSE	FALSE	ENH3_16587480	0	6.68039	5.64879	6.54556	13.3942	4.39599	L26
3	16587835	16588334	500	*	TSS3_16588085	NA	FALSE	FALSE	ENH3_16588084	0	1.11426	2.15796	5.22131	5.35621	3.78593	L26
3	16599869	16600368	500	*	TSS3_16600062,TSS3_16600177	ATAC3_16600093	FALSE	TRUE	ENH3_16600119	0.273309	0	0.995112	0	0.118138	1.125199	L57
3	16738080	16738579	500	*	TSS3_16738330	NA	FALSE	FALSE	ENH3_16738330	0.560836	1.11529	0.498689	0.353987	0.237185	0	S24
3	16761657	16762156	500	*	TSS3_16761821	ATAC3_16761893	FALSE	FALSE	ENH3_16761907	0	0.63804399999999994	0.829638	0.530981	0.9514682000000001	0.10283	L26
3	16787240	16787739	500	*	TSS3_16787490	NA	FALSE	FALSE	ENH3_16787490	0.281208	0.321599	0	0.530981	0.0590692	1.22704	L57
3	16828582	16829081	500	*	TSS3_16828637	ATAC3_16828729	FALSE	FALSE	ENH3_16828832	0	0	0.830771	0.707974	0.0590692	0	S72
3	16996158	16996657	500	*	TSS3_16996408	NA	FALSE	FALSE	ENH3_16996408	0	0	0	0	0	0.408354	L57
3	16997564	16998063	500	*	TSS3_16997814	NA	FALSE	FALSE	ENH3_16997814	0	0	0	0	0	0	DS
3	17049211	17049710	500	*	TSS3_17049461	NA	FALSE	FALSE	ENH3_17049460	0	0	0	0	0	8.99566	L57
3	17269830	17270329	500	*	TSS3_17270080	NA	FALSE	FALSE	ENH3_17270080	0	0	0	0	0	0	DS
3	17345862	17346635	774	*	TSS3_17346130	ATAC3_17346101	FALSE	FALSE	ENH3_17346248	1.37918	3.0222	1.9913589999999999	0.442484	0.237185	0.10283	S24
3	17500585	17501084	500	*	TSS3_17500828	ATAC3_17500777	FALSE	FALSE	ENH3_17500835	0.552937	3.98288	2.82213	3.982354	2.8534992000000003	0.511184	S24
3	17501195	17502008	814	*	TSS3_17501553	ATAC3_17501482	FALSE	FALSE	ENH3_17501602	0.554517	1.115288	0.165474	3.0963168000000003	6.960163	1.02237	L26
3	17540102	17541020	919	*	TSS3_17540621,TSS3_17540913	ATAC3_17541425	TRUE	TRUE	ENH3_17540561	0.552937	3.8220799999999997	1.493801	5.48573	7.31185	3.483366	L26
3	17546837	17547478	642	*	TSS3_17547080	ATAC3_17547082	FALSE	FALSE	ENH3_17547158	0	0	0	0.442484	0.1781162	0	L6
3	17587496	17587995	500	*	TSS3_17587746	NA	FALSE	FALSE	ENH3_17587746	0	0	0	0.0884968	0.356232	0	L26
3	17591800	17592299	500	*	TSS3_17591997	ATAC3_17592071	FALSE	FALSE	ENH3_17592050	0	16.8406	31.7302	3.53987	11.6121	3.37263	S72
3	17640203	17640702	500	*	TSS3_17640453	NA	FALSE	FALSE	ENH3_17640452	0	0	0	0.26549	0.177208	1.53454	L57
3	17646130	17646856	727	*	TSS3_17646245,TSS3_17646483	ATAC3_17646465	FALSE	TRUE	ENH3_17646493	0	2.5490820000000003	0.6641630000000001	5.131751	7.733518999999999	5.624013	L26
3	17838335	17838834	500	*	TSS3_17838431,TSS3_17838602	ATAC3_17838555	TRUE	TRUE	ENH3_17838585	0.826246	5.72487	7.8067519999999995	19.290184	30.128049999999998	3.884803	L26
