#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
HOMER_RNA_00059925	25	0.40315	4.68646240234	1	0.0114613	noncoding
STRINGTIE_RNA_00042396	35	0.23537	10.0115356445	1	0.0324945	noncoding
HOMER_RNA_00061494	64	0.37207	5.68450927734	1	0.0579169	noncoding
STRINGTIE_RNA_00054724	4	0.37463	5.27496337891	1	1.02202e-05	noncoding
HOMER_RNA_00061503	92	0.38193	10.3233032227	-1	0.152473	noncoding
HOMER_RNA_00061504	20	0.32838	11.524597168	1	0.0119883	noncoding
HOMER_RNA_00061505	43	0.41861	6.68890380859	-1	0.0221384	noncoding
HOMER_RNA_00063127	54	0.37941	9.55987548828	1	0.0344876	noncoding
HOMER_RNA_00068434	69	0.38183	8.39984130859	1	0.0592963	noncoding
HOMER_RNA_00065035	59	0.31961	10.4728393555	1	0.033354	noncoding
HOMER_RNA_00063147	21	0.43404	11.0001831055	1	0.0177108	noncoding
HOMER_RNA_00059967	36	0.43772	6.49786376953	1	0.0150531	noncoding
STRINGTIE_RNA_00054766	40	0.42898	9.69647216797	1	0.0305548	noncoding
STRINGTIE_RNA_00050301	61	0.3635	4.39996337891	1	0.0849573	noncoding
STRINGTIE_RNA_00058755	47	0.39798	4.49957275391	1	0.0504043	noncoding
HOMER_RNA_00069169	88	0.3174	9.73052978516	1	0.076588	noncoding
HOMER_RNA_00067635	50	0.40306	10.8430786133	1	0.0444945	noncoding
HOMER_RNA_00060022	41	0.38648	10.2774047852	1	0.0239216	noncoding
STRINGTIE_RNA_00057187	16	0.38541	6.49530029297	1	0.00309325	noncoding
HOMER_RNA_00061577	40	0.39486	8.13922119141	1	0.0143688	noncoding
HOMER_RNA_00060025	39	0.3036	8.55548095703	1	0.010742	noncoding
STRINGTIE_RNA_00054843	40	0.28479	6.70220947266	1	0.011846	noncoding
HOMER_RNA_00061596	45	0.4154	8.38409423828	1	0.0239176	noncoding
HOMER_RNA_00063454	52	0.42331	9.23724365234	1	0.0465435	noncoding
HOMER_RNA_00068478	33	0.40721	4.21234130859	1	0.0273548	noncoding
STRINGTIE_RNA_00048205	53	0.35886	4.79498291016	1	0.0408153	noncoding
STRINGTIE_RNA_00053081	60	0.44521	4.92718505859	1	0.123879	noncoding
STRINGTIE_RNA_00055875	40	0.31868	6.80499267578	1	0.00944267	noncoding
HOMER_RNA_00063481	0	0.38878	0.0	-1	0.0026435	noncoding
HOMER_RNA_00069209	56	0.40119	4.02227783203	-1	0.0215083	noncoding
HOMER_RNA_00069211	21	0.41327	8.34381103516	1	0.00608762	noncoding
HOMER_RNA_00060069	98	0.40057	11.1821899414	1	0.261329	noncoding
HOMER_RNA_00061618	62	0.33257	11.4765014648	1	0.0392171	noncoding
HOMER_RNA_00063511	46	0.40719	4.68646240234	1	0.0463984	noncoding
HOMER_RNA_00063519	10	0.31997	4.52960205078	1	0.00364067	noncoding
HOMER_RNA_00063522	40	0.35321	11.4531860352	1	0.0214957	noncoding
HOMER_RNA_00044883	13	0.35394	11.1659545898	1	0.00848393	noncoding
HOMER_RNA_00068502	58	0.45536	6.52423095703	1	0.065255	noncoding
HOMER_RNA_00061634	61	0.4421	5.37652587891	1	0.104283	noncoding
HOMER_RNA_00068503	22	0.43226	3.67279052734	1	0.0243166	noncoding
STRINGTIE_RNA_00048251	38	0.37706	5.20367431641	1	0.0158178	noncoding
STRINGTIE_RNA_00038874	52	0.28296	9.82708740234	1	0.0237903	noncoding
HOMER_RNA_00061643	76	0.39139	10.4080200195	1	0.112162	noncoding
HOMER_RNA_00066937	27	0.35924	10.266418457	1	0.0115415	noncoding
STRINGTIE_RNA_00060458	66	0.32608	9.38104248047	1	0.0365515	noncoding
HOMER_RNA_00065467	107	0.41964	10.1970825195	1	0.475777	noncoding
HOMER_RNA_00068524	65	0.34522	9.06280517578	-1	0.115991	noncoding
HOMER_RNA_00060116	28	0.3876	12.6034545898	-1	0.16973	noncoding
STRINGTIE_RNA_00046338	18	0.43826	5.27252197266	1	0.00664171	noncoding
STRINGTIE_RNA_00061376	53	0.32979	9.92291259766	1	0.025744	noncoding
HOMER_RNA_00069238	60	0.41129	4.51812744141	1	0.126988	noncoding
HOMER_RNA_00057828	48	0.44857	10.1450805664	1	0.069071	noncoding
HOMER_RNA_00068539	59	0.35215	4.42376708984	1	0.0672244	noncoding
STRINGTIE_RNA_00043210	94	0.46792	9.80133056641	1	0.557472	coding
HOMER_RNA_00065528	65	0.35085	7.71514892578	1	0.0348706	noncoding
HOMER_RNA_00069254	55	0.41582	11.0369262695	1	0.0647118	noncoding
HOMER_RNA_00060147	44	0.39792	9.69793701172	1	0.0264851	noncoding
HOMER_RNA_00061715	20	0.35879	3.66571044922	1	0.0103729	noncoding
STRINGTIE_RNA_00055950	37	0.29503	6.51519775391	1	0.00966063	noncoding
HOMER_RNA_00069260	51	0.41722	6.50164794922	1	0.0327947	noncoding
HOMER_RNA_00050120	35	0.39365	5.22259521484	1	0.0150943	noncoding
STRINGTIE_RNA_00061398	36	0.3167	4.74920654297	1	0.0143459	noncoding
HOMER_RNA_00061729	64	0.30514	10.1493530273	1	0.0353295	noncoding
HOMER_RNA_00050147	58	0.29618	10.4255981445	1	0.0309286	noncoding
HOMER_RNA_00061734	31	0.33766	10.0521850586	1	0.0121948	noncoding
STRINGTIE_RNA_00055967	82	0.34756	8.88287353516	1	0.0773926	noncoding
HOMER_RNA_00063656	2	0.38165	5.27496337891	1	8.52567e-06	noncoding
STRINGTIE_RNA_00051038	81	0.34779	10.0468139648	1	0.0819536	noncoding
HOMER_RNA_00069273	21	0.38888	8.50006103516	1	0.00545539	noncoding
HOMER_RNA_00068570	39	0.38561	6.50054931641	1	0.0121134	noncoding
HOMER_RNA_00060195	39	0.3193	9.98431396484	1	0.0157226	noncoding
HOMER_RNA_00060196	28	0.271	9.30059814453	1	0.0116044	noncoding
STRINGTIE_RNA_00049376	41	0.38216	9.51153564453	1	0.0191682	noncoding
HOMER_RNA_00061761	39	0.39582	8.18072509766	1	0.0138232	noncoding
HOMER_RNA_00060203	59	0.47634	10.1111450195	-1	0.0995914	noncoding
HOMER_RNA_00061783	29	0.35561	3.43426513672	1	0.0207645	noncoding
HOMER_RNA_00063701	50	0.44658	9.98797607422	1	0.0709325	noncoding
HOMER_RNA_00065600	24	0.34822	6.81207275391	1	0.00419913	noncoding
HOMER_RNA_00050346	47	0.42225	10.8779907227	1	0.0496102	noncoding
STRINGTIE_RNA_00055993	38	0.38199	9.51165771484	-1	0.0879909	noncoding
HOMER_RNA_00068586	30	0.40689	9.69427490234	1	0.0145124	noncoding
HOMER_RNA_00060235	56	0.39472	7.80523681641	1	0.0328576	noncoding
HOMER_RNA_00050420	35	0.40157	11.5228881836	1	0.0231356	noncoding
HOMER_RNA_00058827	70	0.36178	4.41302490234	1	0.137273	noncoding
HOMER_RNA_00063747	46	0.38554	10.2844848633	-1	0.122698	noncoding
HOMER_RNA_00045465	72	0.34323	9.51397705078	1	0.0531584	noncoding
STRINGTIE_RNA_00060553	56	0.26931	9.05633544922	1	0.0243909	noncoding
HOMER_RNA_00060265	30	0.38628	4.00164794922	1	0.0206728	noncoding
HOMER_RNA_00058843	55	0.41862	5.09600830078	1	0.0715739	noncoding
HOMER_RNA_00060289	38	0.31443	4.17730712891	1	0.0221364	noncoding
HOMER_RNA_00065655	61	0.37378	9.65411376953	1	0.0454963	noncoding
HOMER_RNA_00065664	32	0.34403	9.69720458984	1	0.0114343	noncoding
HOMER_RNA_00060310	68	0.36928	10.6377563477	1	0.0645241	noncoding
HOMER_RNA_00045610	15	0.42803	8.51873779297	-1	0.0302536	noncoding
STRINGTIE_RNA_00039430	82	0.3537	9.16717529297	1	0.0844662	noncoding
HOMER_RNA_00069321	23	0.3727	10.4612426758	1	0.0107543	noncoding
STRINGTIE_RNA_00059364	22	0.3441	10.0004272461	1	0.00855197	noncoding
HOMER_RNA_00065681	94	0.42707	7.93817138672	1	0.317323	noncoding
STRINGTIE_RNA_00060581	35	0.32846	7.70562744141	-1	0.0745738	noncoding
HOMER_RNA_00057945	53	0.27326	8.71026611328	1	0.0206165	noncoding
HOMER_RNA_00045710	32	0.4202	9.80938720703	1	0.0189571	noncoding
HOMER_RNA_00061880	24	0.29688	4.74981689453	1	0.00937132	noncoding
HOMER_RNA_00061881	69	0.36883	8.59246826172	1	0.0528158	noncoding
HOMER_RNA_00061888	54	0.44366	4.30767822266	1	0.125188	noncoding
HOMER_RNA_00061889	40	0.37206	9.29315185547	1	0.0160863	noncoding
STRINGTIE_RNA_00055051	29	0.32858	6.49761962891	1	0.00553401	noncoding
HOMER_RNA_00060390	26	0.30115	6.68743896484	1	0.00540743	noncoding
HOMER_RNA_00058874	67	0.45073	6.21844482422	1	0.115771	noncoding
HOMER_RNA_00065726	27	0.32427	7.93450927734	-1	0.0827505	noncoding
STRINGTIE_RNA_00057723	6	0.30871	5.27471923828	1	1.85374e-05	noncoding
HOMER_RNA_00060408	47	0.42496	11.2678833008	1	0.0516605	noncoding
HOMER_RNA_00068647	45	0.40178	4.59381103516	-1	0.0177777	noncoding
HOMER_RNA_00056955	17	0.33447	8.53839111328	1	0.00407987	noncoding
HOMER_RNA_00061929	46	0.33852	7.68792724609	1	0.0129396	noncoding
STRINGTIE_RNA_00061518	23	0.40837	7.86846923828	1	0.00584525	noncoding
HOMER_RNA_00065761	7	0.35777	4.59649658203	1	0.0027277	noncoding
STRINGTIE_RNA_00061522	21	0.40716	6.68634033203	1	0.00469972	noncoding
HOMER_RNA_00068657	43	0.40234	10.5337524414	1	0.0315232	noncoding
HOMER_RNA_00057991	34	0.32198	10.5724487305	1	0.0156416	noncoding
STRINGTIE_RNA_00046503	49	0.3477	7.90667724609	1	0.0159089	noncoding
STRINGTIE_RNA_00039710	88	0.36274	8.97821044922	1	0.118175	noncoding
HOMER_RNA_00045967	42	0.45329	11.2830200195	-1	0.1399	noncoding
HOMER_RNA_00069371	50	0.43695	11.0000610352	1	0.0713897	noncoding
HOMER_RNA_00069373	63	0.3833	6.22100830078	1	0.0511535	noncoding
HOMER_RNA_00060452	28	0.3389	9.62652587891	1	0.00946486	noncoding
HOMER_RNA_00068669	36	0.40178	11.4717407227	1	0.0242618	noncoding
STRINGTIE_RNA_00056120	112	0.39047	5.84002685547	1	0.584011	coding
STRINGTIE_RNA_00056125	55	0.27729	5.05377197266	1	0.0510003	noncoding
HOMER_RNA_00058018	80	0.39313	10.6520385742	-1	0.15422	noncoding
HOMER_RNA_00056992	41	0.42096	9.82220458984	1	0.0301845	noncoding
STRINGTIE_RNA_00039794	29	0.43779	10.9032592773	1	0.0269536	noncoding
HOMER_RNA_00051032	82	0.35635	11.6618041992	1	0.079784	noncoding
HOMER_RNA_00067896	15	0.33828	8.25335693359	1	0.00337996	noncoding
STRINGTIE_RNA_00049496	64	0.3104	9.88458251953	1	0.0343814	noncoding
HOMER_RNA_00062026	61	0.46538	9.60040283203	1	0.148585	noncoding
HOMER_RNA_00051078	14	0.47656	3.79461669922	1	0.0101151	noncoding
HOMER_RNA_00046115	65	0.38083	6.52178955078	1	0.051756	noncoding
HOMER_RNA_00062045	72	0.43696	10.3965454102	1	0.180645	noncoding
STRINGTIE_RNA_00056153	49	0.41831	9.74200439453	1	0.0426201	noncoding
HOMER_RNA_00068702	48	0.34344	4.95013427734	1	0.0254551	noncoding
STRINGTIE_RNA_00055150	28	0.39	9.39739990234	1	0.010511	noncoding
HOMER_RNA_00051207	50	0.36761	11.9057006836	1	0.0292276	noncoding
HOMER_RNA_00060532	60	0.39193	11.137512207	1	0.0590734	noncoding
HOMER_RNA_00054727	41	0.39299	9.10003662109	1	0.0186736	noncoding
HOMER_RNA_00060539	41	0.34595	12.313659668	1	0.0182151	noncoding
HOMER_RNA_00063989	82	0.41361	11.708190918	1	0.160169	noncoding
STRINGTIE_RNA_00053744	6	0.32661	5.27496337891	-1	0.0213796	noncoding
HOMER_RNA_00068710	49	0.40066	10.2561645508	1	0.0387555	noncoding
HOMER_RNA_00062093	29	0.42047	8.25457763672	1	0.00990442	noncoding
HOMER_RNA_00065921	15	0.34033	8.18890380859	1	0.00330522	noncoding
HOMER_RNA_00062094	35	0.41159	10.9032592773	1	0.0254731	noncoding
HOMER_RNA_00058069	52	0.41311	9.30059814453	1	0.0418323	noncoding
HOMER_RNA_00060555	64	0.38117	6.56280517578	1	0.0486741	noncoding
HOMER_RNA_00065932	80	0.40425	9.81634521484	1	0.150599	noncoding
STRINGTIE_RNA_00057886	29	0.30761	9.99468994141	1	0.0116031	noncoding
HOMER_RNA_00065942	96	0.4222	9.80804443359	1	0.352338	noncoding
STRINGTIE_RNA_00051452	52	0.3855	9.50994873047	1	0.0328973	noncoding
HOMER_RNA_00060580	82	0.32792	9.23748779297	-1	0.144609	noncoding
STRINGTIE_RNA_00061610	41	0.3268	9.52496337891	1	0.0148912	noncoding
HOMER_RNA_00062124	99	0.3424	9.77691650391	1	0.144112	noncoding
STRINGTIE_RNA_00055210	190	0.40143	10.9697875977	1	0.953496	coding
HOMER_RNA_00062142	61	0.29386	10.4370727539	1	0.0335655	noncoding
HOMER_RNA_00046457	34	0.41557	10.4198608398	1	0.0234586	noncoding
HOMER_RNA_00065960	44	0.45621	9.22406005859	1	0.0469471	noncoding
HOMER_RNA_00062149	38	0.44678	8.53582763672	1	0.0234014	noncoding
HOMER_RNA_00062150	60	0.32692	5.97711181641	1	0.0306322	noncoding
STRINGTIE_RNA_00049582	45	0.37683	9.93707275391	-1	0.113475	noncoding
HOMER_RNA_00067157	64	0.40955	8.74273681641	1	0.0658932	noncoding
HOMER_RNA_00064043	110	0.39438	11.729675293	1	0.291364	noncoding
HOMER_RNA_00060625	29	0.36385	10.2890014648	1	0.0127537	noncoding
HOMER_RNA_00062157	9	0.45249	5.27471923828	1	0.00368388	noncoding
HOMER_RNA_00065978	70	0.41746	5.35589599609	1	0.151031	noncoding
STRINGTIE_RNA_00055236	54	0.36312	9.98773193359	1	0.0328625	noncoding
HOMER_RNA_00069471	35	0.45298	4.82635498047	1	0.026551	noncoding
HOMER_RNA_00065996	46	0.40381	8.31134033203	1	0.02223	noncoding
HOMER_RNA_00054811	85	0.35087	11.6478881836	1	0.083158	noncoding
STRINGTIE_RNA_00057958	0	0.29335	0.0	-1	6.04906e-07	noncoding
STRINGTIE_RNA_00056264	23	0.3479	4.78350830078	1	0.00643756	noncoding
HOMER_RNA_00060659	28	0.35937	8.36614990234	1	0.00659308	noncoding
HOMER_RNA_00046589	83	0.38445	8.85845947266	1	0.122715	noncoding
HOMER_RNA_00060662	62	0.44044	8.53814697266	1	0.0832263	noncoding
HOMER_RNA_00058118	11	0.37213	4.29815673828	-1	0.00946812	noncoding
HOMER_RNA_00046621	50	0.3992	11.379699707	1	0.0419965	noncoding
HOMER_RNA_00062207	40	0.43203	6.52764892578	1	0.0186032	noncoding
HOMER_RNA_00064098	38	0.30379	4.77703857422	1	0.0175	noncoding
STRINGTIE_RNA_00055268	49	0.38867	6.49810791016	1	0.0223979	noncoding
HOMER_RNA_00064115	5	0.35667	9.50006103516	1	0.00345469	noncoding
HOMER_RNA_00062234	50	0.39828	7.91619873047	1	0.0247441	noncoding
STRINGTIE_RNA_00040271	30	0.28349	6.50726318359	1	0.00816055	noncoding
HOMER_RNA_00066071	12	0.37426	5.58746337891	-1	0.0135966	noncoding
HOMER_RNA_00046803	61	0.43404	10.172668457	1	0.103073	noncoding
HOMER_RNA_00062268	27	0.33853	5.59649658203	1	0.00590419	noncoding
HOMER_RNA_00062270	10	0.3737	3.99884033203	1	0.00498837	noncoding
HOMER_RNA_00062276	29	0.40035	5.38018798828	1	0.0101907	noncoding
HOMER_RNA_00062278	33	0.36522	7.82501220703	1	0.00772743	noncoding
HOMER_RNA_00060743	36	0.36021	8.49420166016	1	0.0100676	noncoding
HOMER_RNA_00062283	41	0.40648	6.89483642578	1	0.0154777	noncoding
HOMER_RNA_00062288	64	0.36943	9.16827392578	1	0.0458293	noncoding
HOMER_RNA_00069527	38	0.34779	9.82305908203	1	0.0152366	noncoding
HOMER_RNA_00062292	18	0.32555	5.27032470703	1	0.0040844	noncoding
HOMER_RNA_00062294	18	0.44692	11.7113647461	1	0.0192558	noncoding
STRINGTIE_RNA_00061702	102	0.4374	8.97613525391	1	0.482519	noncoding
HOMER_RNA_00062307	14	0.32338	9.50006103516	1	0.00539799	noncoding
HOMER_RNA_00062314	9	0.38071	11.0003051758	1	0.00705218	noncoding
STRINGTIE_RNA_00040436	90	0.40798	8.85662841797	1	0.222862	noncoding
HOMER_RNA_00057198	45	0.41024	4.93572998047	1	0.0387094	noncoding
HOMER_RNA_00064216	52	0.31864	6.00115966797	1	0.0200326	noncoding
HOMER_RNA_00047041	60	0.40029	6.54827880859	1	0.0472447	noncoding
HOMER_RNA_00066154	37	0.43235	9.18414306641	1	0.0231065	noncoding
HOMER_RNA_00057209	9	0.35652	3.99884033203	1	0.00418477	noncoding
STRINGTIE_RNA_00056379	26	0.34691	7.81353759766	1	0.00510428	noncoding
HOMER_RNA_00060820	34	0.42297	7.94024658203	-1	0.0296091	noncoding
STRINGTIE_RNA_00047558	32	0.34664	8.84014892578	1	0.00876209	noncoding
HOMER_RNA_00068845	39	0.36147	5.98626708984	1	0.0113495	noncoding
HOMER_RNA_00068074	40	0.35838	9.60955810547	-1	0.113694	noncoding
HOMER_RNA_00060850	17	0.32195	9.99249267578	1	0.00739453	noncoding
STRINGTIE_RNA_00051759	4	0.33531	6.49139404297	1	6.61035e-06	noncoding
HOMER_RNA_00068858	31	0.41044	10.7366333008	1	0.0205729	noncoding
HOMER_RNA_00062421	48	0.32153	10.1560668945	1	0.022251	noncoding
HOMER_RNA_00062425	37	0.39363	11.1701049805	1	0.0238481	noncoding
HOMER_RNA_00068867	4	0.40589	8.49774169922	1	1.70966e-05	noncoding
HOMER_RNA_00069595	35	0.39644	9.30609130859	1	0.0151057	noncoding
HOMER_RNA_00059634	35	0.47252	4.71002197266	1	0.0251566	noncoding
HOMER_RNA_00062446	41	0.37036	9.51422119141	1	0.0177001	noncoding
HOMER_RNA_00064311	36	0.40475	10.0365600586	-1	0.0934566	noncoding
HOMER_RNA_00057274	3	0.4561	5.27496337891	1	1.79741e-05	noncoding
HOMER_RNA_00060895	75	0.46435	3.54351806641	1	0.519663	coding
STRINGTIE_RNA_00054126	0	0.43742	0.0	-1	0.0282536	noncoding
STRINGTIE_RNA_00056420	64	0.30712	9.74188232422	1	0.0331782	noncoding
HOMER_RNA_00069612	27	0.39787	5.96221923828	1	0.00719651	noncoding
STRINGTIE_RNA_00055402	41	0.28553	6.00482177734	1	0.0148089	noncoding
HOMER_RNA_00068123	24	0.41674	4.49310302734	1	0.0135999	noncoding
STRINGTIE_RNA_00054144	39	0.44248	10.0819702148	1	0.0392108	noncoding
STRINGTIE_RNA_00059875	35	0.46638	10.1774291992	1	0.0490962	noncoding
HOMER_RNA_00066261	47	0.47313	9.29901123047	1	0.0731829	noncoding
STRINGTIE_RNA_00040788	37	0.36476	5.19390869141	1	0.0135509	noncoding
STRINGTIE_RNA_00059880	45	0.38188	11.4591674805	1	0.0294145	noncoding
HOMER_RNA_00068882	64	0.38837	9.91778564453	1	0.0627365	noncoding
HOMER_RNA_00068888	39	0.42412	11.0003051758	1	0.0357454	noncoding
HOMER_RNA_00069623	45	0.47572	3.73199462891	1	0.086755	noncoding
HOMER_RNA_00066283	43	0.44445	3.95904541016	-1	0.0265953	noncoding
HOMER_RNA_00060942	23	0.34039	10.2844848633	1	0.00978144	noncoding
HOMER_RNA_00064371	78	0.42817	8.20074462891	-1	0.0550093	noncoding
HOMER_RNA_00062511	95	0.38405	9.44635009766	1	0.207597	noncoding
HOMER_RNA_00057317	52	0.44894	9.86260986328	1	0.0787142	noncoding
HOMER_RNA_00069630	75	0.41164	7.55426025391	1	0.109532	noncoding
STRINGTIE_RNA_00055429	6	0.4061	6.50189208984	-1	0.013045	noncoding
HOMER_RNA_00052683	110	0.44247	5.19805908203	-1	0.0646461	noncoding
HOMER_RNA_00047590	36	0.39558	11.1659545898	-1	0.149113	noncoding
STRINGTIE_RNA_00056465	59	0.29554	10.266418457	1	0.0308828	noncoding
HOMER_RNA_00052710	40	0.45446	7.59576416016	-1	0.0254353	noncoding
HOMER_RNA_00062531	35	0.28451	4.10479736328	1	0.0307856	noncoding
HOMER_RNA_00060983	27	0.37029	12.0021362305	1	0.0134052	noncoding
HOMER_RNA_00064404	65	0.39936	9.78045654297	1	0.0729291	noncoding
STRINGTIE_RNA_00045192	49	0.34897	7.96124267578	1	0.0161187	noncoding
HOMER_RNA_00061007	22	0.39513	7.99835205078	1	0.00521064	noncoding
HOMER_RNA_00047729	16	0.42375	8.25347900391	1	0.00482262	noncoding
HOMER_RNA_00062576	50	0.34876	10.7501831055	1	0.0289679	noncoding
STRINGTIE_RNA_00045281	39	0.31321	4.39508056641	1	0.0208552	noncoding
HOMER_RNA_00066377	34	0.37784	10.1122436523	-1	0.114908	noncoding
HOMER_RNA_00068930	59	0.38675	5.67803955078	1	0.0505625	noncoding
HOMER_RNA_00069669	12	0.40663	7.97552490234	1	0.00315969	noncoding
HOMER_RNA_00062593	21	0.4054	8.36383056641	1	0.0057896	noncoding
HOMER_RNA_00067377	107	0.38028	9.60430908203	1	0.30335	noncoding
HOMER_RNA_00069671	112	0.43009	11.5326538086	1	0.524057	coding
HOMER_RNA_00062605	50	0.47302	9.03375244141	1	0.0769988	noncoding
HOMER_RNA_00057384	72	0.42937	11.5740356445	1	0.148472	noncoding
STRINGTIE_RNA_00059979	36	0.4054	5.70623779297	1	0.0145783	noncoding
HOMER_RNA_00061051	51	0.4558	4.87347412109	-1	0.0263383	noncoding
STRINGTIE_RNA_00055499	24	0.43405	10.1763305664	-1	0.0787213	noncoding
STRINGTIE_RNA_00054298	48	0.44268	9.76397705078	-1	0.0773306	noncoding
HOMER_RNA_00061078	6	0.32209	5.27496337891	1	1.40169e-05	noncoding
STRINGTIE_RNA_00058292	19	0.39745	9.82208251953	1	0.00824488	noncoding
HOMER_RNA_00061100	34	0.34415	12.0205688477	1	0.0164526	noncoding
STRINGTIE_RNA_00061898	19	0.33658	5.27435302734	1	0.00416759	noncoding
STRINGTIE_RNA_00056544	32	0.32489	9.52471923828	1	0.0106282	noncoding
STRINGTIE_RNA_00054356	81	0.3096	8.37322998047	1	0.0526919	noncoding
HOMER_RNA_00068980	11	0.35712	6.49102783203	1	1.33826e-05	noncoding
HOMER_RNA_00061118	52	0.40909	8.84112548828	1	0.0359773	noncoding
STRINGTIE_RNA_00055541	33	0.37175	9.18450927734	1	0.0112289	noncoding
STRINGTIE_RNA_00047699	54	0.34532	9.74810791016	1	0.0278283	noncoding
HOMER_RNA_00062690	18	0.333	10.2890014648	1	0.00827549	noncoding
HOMER_RNA_00061130	84	0.41144	9.80133056641	1	0.195415	noncoding
HOMER_RNA_00066512	24	0.42643	4.78350830078	1	0.0121457	noncoding
HOMER_RNA_00062700	25	0.42342	11.5405883789	1	0.0190066	noncoding
HOMER_RNA_00061139	20	0.37817	8.24847412109	1	0.00457329	noncoding
HOMER_RNA_00066530	43	0.36784	11.4196166992	1	0.0252088	noncoding
STRINGTIE_RNA_00048841	85	0.29555	9.72442626953	1	0.0599244	noncoding
STRINGTIE_RNA_00055557	77	0.3036	9.58013916016	1	0.0483293	noncoding
HOMER_RNA_00069744	61	0.4023	11.0001831055	1	0.0698944	noncoding
HOMER_RNA_00053475	19	0.44386	8.49847412109	-1	0.0289888	noncoding
HOMER_RNA_00066546	63	0.42727	4.56463623047	1	0.167703	noncoding
HOMER_RNA_00069008	74	0.42809	11.1857299805	-1	0.166809	noncoding
STRINGTIE_RNA_00060054	103	0.3764	3.65081787109	1	0.748507	coding
HOMER_RNA_00062734	25	0.38528	5.19366455078	-1	0.0138236	noncoding
HOMER_RNA_00053542	36	0.35879	5.96673583984	1	0.00945058	noncoding
HOMER_RNA_00066570	25	0.36908	10.3012084961	1	0.0110484	noncoding
HOMER_RNA_00066572	28	0.39594	8.15997314453	1	0.00756284	noncoding
HOMER_RNA_00066577	15	0.45389	4.16925048828	1	0.0104256	noncoding
HOMER_RNA_00061195	44	0.334	6.50079345703	1	0.0120046	noncoding
HOMER_RNA_00067444	49	0.38979	9.49737548828	1	0.0296457	noncoding
HOMER_RNA_00053647	18	0.37836	8.49578857422	1	0.00444633	noncoding
STRINGTIE_RNA_00061060	35	0.3158	10.4021606445	1	0.0155638	noncoding
HOMER_RNA_00059189	0	0.42702	0.0	-1	0.0170154	noncoding
HOMER_RNA_00055287	20	0.45235	9.51995849609	-1	0.0494808	noncoding
STRINGTIE_RNA_00041642	30	0.37025	8.16033935547	1	0.00723913	noncoding
HOMER_RNA_00064671	16	0.39087	9.99249267578	1	0.00733681	noncoding
STRINGTIE_RNA_00055615	91	0.33355	10.2340698242	1	0.100198	noncoding
HOMER_RNA_00059785	46	0.394	10.7365112305	1	0.0339468	noncoding
HOMER_RNA_00059786	42	0.40381	4.08111572266	1	0.0518413	noncoding
HOMER_RNA_00064682	61	0.27849	12.700012207	1	0.0325244	noncoding
STRINGTIE_RNA_00047771	14	0.45145	5.82330322266	1	0.00429445	noncoding
HOMER_RNA_00062800	35	0.3739	10.3770141602	1	0.0174132	noncoding
HOMER_RNA_00066643	36	0.34603	7.71466064453	1	0.00819495	noncoding
STRINGTIE_RNA_00056666	39	0.26715	9.99591064453	1	0.0201721	noncoding
HOMER_RNA_00057550	72	0.367	6.07269287109	1	0.0747052	noncoding
STRINGTIE_RNA_00061084	34	0.37337	10.7178344727	1	0.0178157	noncoding
STRINGTIE_RNA_00052172	44	0.38144	4.86773681641	1	0.028201	noncoding
STRINGTIE_RNA_00055633	36	0.38276	12.0165405273	1	0.0189902	noncoding
HOMER_RNA_00059793	58	0.35073	4.99285888672	1	0.0462221	noncoding
HOMER_RNA_00062819	107	0.42411	8.95916748047	1	0.490883	noncoding
HOMER_RNA_00061259	46	0.38909	9.03436279297	1	0.0227784	noncoding
HOMER_RNA_00061260	12	0.43631	7.84637451172	1	0.00371536	noncoding
HOMER_RNA_00053827	42	0.3825	6.81109619141	1	0.0135515	noncoding
HOMER_RNA_00053837	43	0.3131	9.62103271484	1	0.0162372	noncoding
HOMER_RNA_00064719	30	0.34809	11.3010864258	1	0.0153654	noncoding
HOMER_RNA_00056521	37	0.36192	9.30206298828	1	0.0132978	noncoding
HOMER_RNA_00064723	91	0.40878	10.3357543945	1	0.250971	noncoding
HOMER_RNA_00053881	39	0.36818	11.0000610352	1	0.0218078	noncoding
HOMER_RNA_00062855	72	0.34422	11.446472168	1	0.0562483	noncoding
HOMER_RNA_00062857	53	0.4482	8.02081298828	1	0.0494997	noncoding
HOMER_RNA_00069797	34	0.35624	11.5390014648	1	0.0176787	noncoding
HOMER_RNA_00067508	25	0.36148	9.99261474609	1	0.00983446	noncoding
HOMER_RNA_00069800	52	0.41394	8.73822021484	1	0.0371021	noncoding
HOMER_RNA_00069063	17	0.43092	8.00030517578	-1	0.0235491	noncoding
HOMER_RNA_00061295	49	0.34245	5.52777099609	1	0.0209238	noncoding
HOMER_RNA_00069804	62	0.405	6.27740478516	1	0.0594587	noncoding
HOMER_RNA_00066707	34	0.33792	12.0056762695	1	0.016652	noncoding
HOMER_RNA_00061301	57	0.42392	9.78326416016	1	0.0684454	noncoding
HOMER_RNA_00066709	3	0.4168	5.27496337891	1	1.47575e-05	noncoding
STRINGTIE_RNA_00049915	82	0.35535	8.89031982422	1	0.0841046	noncoding
HOMER_RNA_00069808	66	0.36707	10.3838500977	-1	0.149434	noncoding
STRINGTIE_RNA_00058461	32	0.32761	5.86944580078	1	0.00725967	noncoding
