#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
AT4G06935.1	77	0.42159	10.9400024414	-1	0.158866	noncoding
AT4G06945.1	39	0.46124	8.76922607422	1	0.0319286	noncoding
AT4G20362.1	88	0.42381	6.37322998047	1	0.281572	noncoding
AT4G20490.1	210	0.35034	5.00750732422	1	0.997612	coding
AT4G20510.1	414	0.44658	4.84625244141	1	1	coding
AT4G06980.1	44	0.44196	6.80609130859	1	0.0248339	noncoding
AT4G03065.2	52	0.40284	9.85577392578	1	0.0422008	noncoding
AT4G07070.1	17	0.38054	6.48736572266	1	0.00320442	noncoding
AT4G23205.1	25	0.38567	3.56341552734	1	0.0201389	noncoding
AT4G07175.1	47	0.46913	11.7172241211	1	0.114367	noncoding
AT4G07205.1	9	0.44631	9.50006103516	1	0.00665628	noncoding
AT4G07255.1	12	0.33844	6.49139404297	-1	0.0317418	noncoding
AT4G07285.1	73	0.34428	6.50885009766	1	0.0564748	noncoding
AT4G07405.3	32	0.40069	7.95428466797	1	0.0093583	noncoding
AT4G25719.1	56	0.36911	10.065612793	1	0.0378996	noncoding
AT4G03185.1	0	0.4117	0.0	-1	0.00791037	noncoding
AT4G26095.2	136	0.36617	10.3574829102	1	0.517787	coding
AT4G07535.1	33	0.40526	9.89874267578	1	0.0176371	noncoding
AT4G07575.1	28	0.36166	9.98443603516	1	0.0111176	noncoding
AT4G26542.1	61	0.45514	10.4078979492	1	0.151872	noncoding
AT4G26582.2	99	0.3362	5.51605224609	1	0.258423	noncoding
AT4G07705.1	34	0.36182	9.18670654297	-1	0.0903185	noncoding
AT4G26795.7	49	0.38271	9.52093505859	1	0.0279892	noncoding
AT4G07745.1	5	0.33043	7.97552490234	1	1.2172e-05	noncoding
AT4G03225.1	10	0.40124	11.0003051758	1	0.00788877	noncoding
AT4G07815.1	22	0.42556	11.5390014648	1	0.0170978	noncoding
AT4G07845.1	22	0.38193	11.5537719727	1	0.0123135	noncoding
AT4G07905.1	25	0.38586	4.02227783203	1	0.0146615	noncoding
AT4G28162.3	68	0.34692	6.78631591797	1	0.0421874	noncoding
AT4G28652.1	166	0.45453	9.56146240234	1	0.980343	coding
AT4G08045.1	63	0.47595	11.2518920898	1	0.266062	noncoding
AT4G08205.1	39	0.4128	5.58514404297	1	0.0196632	noncoding
AT4G08245.1	43	0.32884	10.1793823242	1	0.019165	noncoding
AT4G08245.2	0	0.37715	0.0	-1	7.80486e-06	noncoding
AT4G03265.1	42	0.42602	10.9213256836	1	0.0418088	noncoding
AT4G03275.1	22	0.30194	4.38641357422	1	0.00940408	noncoding
AT4G03275.2	22	0.3904	4.38641357422	1	0.00999672	noncoding
AT4G31248.1	139	0.3877	9.55120849609	1	0.698903	coding
AT4G03315.1	87	0.36577	9.51470947266	1	0.121497	noncoding
AT4G31408.2	87	0.32272	9.72662353516	1	0.0776737	noncoding
AT4G08585.1	22	0.41458	5.89788818359	-1	0.0137932	noncoding
AT4G08635.1	25	0.27275	8.25421142578	1	0.00783463	noncoding
AT4G08775.1	32	0.39001	6.68585205078	1	0.00809389	noncoding
AT4G08835.1	25	0.39303	6.69793701172	-1	0.0199089	noncoding
AT4G08865.1	61	0.42964	9.10101318359	1	0.077663	noncoding
AT4G03365.2	61	0.39401	7.79229736328	1	0.0427292	noncoding
AT4G09025.1	13	0.40366	12.0084838867	1	0.00903201	noncoding
AT4G09215.1	62	0.35708	9.39031982422	1	0.0390992	noncoding
AT4G36032.2	161	0.32175	9.82586669922	1	0.537155	coding
AT4G36052.1	52	0.435	3.54888916016	1	0.18581	noncoding
AT4G36052.2	52	0.44699	3.54888916016	1	0.190774	noncoding
AT4G09245.1	42	0.38981	9.42999267578	1	0.0208792	noncoding
AT4G09315.1	37	0.3977	9.18878173828	-1	0.0659812	noncoding
AT4G36648.1	59	0.29374	9.23822021484	1	0.0252559	noncoding
AT4G36808.1	64	0.38216	4.33782958984	1	0.129132	noncoding
AT4G37225.2	54	0.36203	10.3344116211	1	0.0345502	noncoding
AT4G37432.2	80	0.40098	11.9378051758	1	0.112925	noncoding
AT4G37553.2	53	0.39658	9.09881591797	1	0.0351063	noncoding
AT4G37553.1	49	0.35698	9.25433349609	1	0.0217077	noncoding
AT4G37620.1	133	0.44939	8.14056396484	1	0.872596	coding
AT4G09605.1	60	0.29216	7.79693603516	1	0.0227554	noncoding
AT4G37895.1	159	0.34874	5.10784912109	1	0.944743	coding
AT4G03475.2	41	0.35476	5.81573486328	1	0.012837	noncoding
AT4G09705.1	16	0.29244	7.93316650391	1	0.00417384	noncoding
AT4G38545.3	112	0.41095	9.49603271484	1	0.5	coding
AT4G38552.1	105	0.38166	8.92974853516	1	0.289307	noncoding
AT4G09765.1	81	0.28498	9.57342529297	1	0.0508273	noncoding
AT4G38932.1	26	0.36565	12.4771118164	1	0.010926	noncoding
AT4G39404.1	93	0.36318	10.5764770508	1	0.148098	noncoding
AT4G39838.1	53	0.38345	3.33770751953	1	0.134204	noncoding
AT4G09945.1	29	0.3357	8.00030517578	1	0.00604336	noncoding
AT4G40065.1	52	0.3679	4.00164794922	1	0.0668878	noncoding
AT4G40085.3	69	0.45729	6.54278564453	1	0.126022	noncoding
AT5G01175.2	34	0.34928	7.95684814453	1	0.00779482	noncoding
AT5G01215.2	49	0.42227	4.70587158203	1	0.0635058	noncoding
AT5G01595.1	65	0.37688	9.69085693359	1	0.0561206	noncoding
AT5G01715.1	74	0.31308	7.75482177734	1	0.0409867	noncoding
AT5G00810.1	30	0.41159	7.97857666016	1	0.00914174	noncoding
AT5G03285.1	68	0.45386	9.59930419922	1	0.173113	noncoding
AT5G03377.2	71	0.42694	11.7935180664	1	0.128488	noncoding
AT5G00970.1	22	0.35233	8.50006103516	1	0.00505476	noncoding
AT5G00975.1	27	0.33625	10.2949829102	1	0.0113537	noncoding
AT5G04880.2	56	0.31851	8.05755615234	1	0.0196864	noncoding
AT5G01045.1	43	0.395	9.81976318359	1	0.0253458	noncoding
AT5G05435.6	79	0.35111	9.89727783203	1	0.0779273	noncoding
AT5G01155.1	64	0.32323	10.5733032227	1	0.0399551	noncoding
AT5G06165.1	57	0.37458	6.68756103516	1	0.03015	noncoding
AT5G01265.1	20	0.44775	10.2774047852	1	0.0169974	noncoding
AT5G06865.1	73	0.42572	4.65447998047	1	0.268966	noncoding
AT5G00350.1	20	0.35872	9.62652587891	-1	0.105673	noncoding
AT5G07152.2	115	0.36666	11.9727172852	1	0.203418	noncoding
AT5G01345.1	45	0.32382	9.77606201172	1	0.0183663	noncoding
AT5G07322.1	36	0.38873	4.28314208984	1	0.0259677	noncoding
AT5G01425.1	77	0.40284	6.68743896484	1	0.122566	noncoding
AT5G09443.1	48	0.38971	9.49749755859	1	0.028254	noncoding
AT5G01675.6	39	0.43479	11.705871582	1	0.0402412	noncoding
AT5G01705.1	61	0.43334	6.10308837891	1	0.0757404	noncoding
AT5G01775.1	70	0.32712	8.93096923828	1	0.0401391	noncoding
AT5G10850.1	182	0.46662	4.60699462891	1	0.998653	coding
AT5G00365.3	218	0.37962	11.6035766602	1	0.946973	coding
AT5G00375.2	63	0.36369	10.6506958008	1	0.0508672	noncoding
AT5G02055.1	41	0.40209	9.09967041016	-1	0.0631546	noncoding
AT5G02125.1	6	0.41398	8.50006103516	-1	0.029999	noncoding
AT5G14830.1	758	0.45926	5.04290771484	1	1	coding
AT5G15022.1	18	0.35366	5.75299072266	1	0.00346015	noncoding
AT5G02375.1	33	0.37376	7.92279052734	-1	0.0441174	noncoding
AT5G00405.1	40	0.35689	4.86102294922	1	0.0179302	noncoding
AT5G02485.1	47	0.3542	8.68402099609	-1	0.0851961	noncoding
AT5G16235.1	27	0.38684	10.0524291992	1	0.0121373	noncoding
AT5G16505.1	598	0.44328	7.51763916016	1	1	coding
AT5G02585.1	46	0.41547	6.51043701172	1	0.0237673	noncoding
AT5G02645.1	82	0.3799	9.38079833984	1	0.11612	noncoding
AT5G02765.1	100	0.40013	10.7817993164	1	0.294358	noncoding
AT5G02865.1	62	0.32723	5.60809326172	1	0.0388863	noncoding
AT5G18245.7	49	0.31684	4.86102294922	1	0.027476	noncoding
AT5G18255.2	68	0.34134	7.67498779297	1	0.0373763	noncoding
AT5G02955.1	59	0.28642	9.21856689453	1	0.0253674	noncoding
AT5G03035.1	52	0.33983	5.94854736328	-1	0.0381564	noncoding
AT5G03045.1	35	0.44375	5.81829833984	1	0.0169066	noncoding
AT5G00420.2	46	0.32439	7.63446044922	1	0.0124219	noncoding
AT5G03185.1	14	0.46357	11.6990356445	1	0.0220451	noncoding
AT5G20880.1	273	0.47023	4.86346435547	1	0.999997	coding
AT5G03255.1	131	0.40054	6.19720458984	1	0.818605	coding
AT5G00430.1	16	0.41243	5.27276611328	1	0.00505602	noncoding
AT5G00435.1	57	0.35912	8.96990966797	1	0.0295422	noncoding
AT5G00440.1	39	0.37816	4.86212158203	1	0.0200772	noncoding
AT5G22788.1	35	0.38188	9.30364990234	1	0.0135788	noncoding
AT5G03585.1	62	0.42379	6.04620361328	1	0.0759932	noncoding
AT5G03615.1	42	0.41083	6.69305419922	1	0.0174014	noncoding
AT5G23955.1	800	0.32599	9.44683837891	1	1	coding
AT5G24206.1	72	0.32221	8.68585205078	-1	0.129295	noncoding
AT5G03725.1	111	0.44932	9.39215087891	-1	0.123288	noncoding
AT5G00465.1	31	0.42774	9.69976806641	1	0.0189202	noncoding
AT5G24735.1	44	0.33843	7.97540283203	1	0.0121514	noncoding
AT5G24915.1	1291	0.40835	9.26800537109	1	1	coding
AT5G03855.1	40	0.4791	8.93170166016	1	0.0457155	noncoding
AT5G03955.1	47	0.35968	9.56646728516	1	0.0218506	noncoding
AT5G25451.1	66	0.35744	4.37188720703	1	0.107972	noncoding
AT5G04065.1	27	0.44512	4.28265380859	1	0.0220876	noncoding
AT5G26146.4	75	0.33073	9.69488525391	1	0.0547875	noncoding
AT5G04205.1	55	0.32161	10.0603637695	1	0.0275335	noncoding
AT5G04215.1	15	0.42422	6.51129150391	1	0.00365048	noncoding
AT5G04245.1	25	0.33133	10.4198608398	1	0.0110439	noncoding
AT5G26582.1	866	0.45765	8.96832275391	1	1	coding
AT5G04355.1	34	0.39597	11.008605957	1	0.0212966	noncoding
AT5G27037.2	69	0.3308	9.78497314453	1	0.0447499	noncoding
AT5G04445.1	22	0.35533	6.50115966797	1	0.00387013	noncoding
AT5G04485.1	24	0.3813	7.99884033203	1	0.00538401	noncoding
AT5G27771.1	57	0.40425	11.4105834961	1	0.058554	noncoding
AT5G27845.1	287	0.34209	9.88323974609	1	0.996027	coding
AT5G27895.1	191	0.30957	9.39434814453	1	0.740449	coding
AT5G04595.1	45	0.30176	6.68951416016	1	0.0128203	noncoding
AT5G28262.1	45	0.3326	9.51068115234	1	0.0175045	noncoding
AT5G28280.1	50	0.29893	8.80474853516	1	0.0170866	noncoding
AT5G00505.1	55	0.33514	9.44549560547	1	0.0256366	noncoding
AT5G00510.1	82	0.30357	9.50714111328	1	0.056186	noncoding
AT5G28626.1	60	0.33531	4.59368896484	1	0.0582922	noncoding
AT5G28886.1	93	0.35699	5.84332275391	1	0.211599	noncoding
AT5G28913.1	59	0.36121	4.59368896484	1	0.0661396	noncoding
AT5G30269.1	738	0.34098	6.44830322266	1	1	coding
AT5G33382.1	206	0.34934	9.37493896484	1	0.944529	coding
AT5G33399.1	81	0.3494	4.54119873047	1	0.200683	noncoding
AT5G34851.1	567	0.4653	6.37677001953	1	1	coding
AT5G35205.1	468	0.34976	8.74017333984	1	1	coding
AT5G35420.1	138	0.4754	9.01446533203	1	0.938346	coding
AT5G05235.1	54	0.38088	11.2555541992	1	0.0417284	noncoding
AT5G05275.1	25	0.41681	8.02337646484	1	0.00722135	noncoding
AT5G35777.1	371	0.46105	9.10626220703	1	1	coding
AT5G05305.1	37	0.31885	9.61920166016	1	0.0131568	noncoding
AT5G35935.1	655	0.37213	8.05389404297	1	1	coding
AT5G36002.5	87	0.29004	8.06903076172	1	0.061047	noncoding
AT5G36185.1	65	0.42212	8.08575439453	1	0.0735962	noncoding
AT5G36270.1	218	0.47258	4.88250732422	1	0.999853	coding
AT5G36937.1	61	0.43147	6.82537841797	-1	0.0289914	noncoding
AT5G37072.4	66	0.40978	10.0601196289	1	0.0903859	noncoding
AT5G37175.1	137	0.46211	6.04986572266	1	0.937196	coding
AT5G05455.1	51	0.48816	5.47283935547	1	0.0441942	noncoding
AT5G37485.1	58	0.30418	9.01348876953	1	0.0235844	noncoding
AT5G38005.1	64	0.35671	7.71966552734	-1	0.0641921	noncoding
AT5G05625.1	44	0.37156	9.01995849609	1	0.0179719	noncoding
AT5G38212.3	91	0.30816	9.96490478516	1	0.0786844	noncoding
AT5G05645.1	23	0.41502	6.48699951172	1	0.00571355	noncoding
AT5G38230.1	103	0.43019	5.78448486328	1	0.586522	coding
AT5G05745.1	29	0.36654	6.68829345703	-1	0.0273145	noncoding
AT5G00550.1	115	0.32448	6.96795654297	1	0.269409	noncoding
AT5G05825.1	37	0.46833	6.50115966797	-1	0.0187219	noncoding
AT5G00555.1	45	0.35886	5.49798583984	1	0.0184823	noncoding
AT5G05875.1	60	0.45825	9.51312255859	-1	0.0758189	noncoding
AT5G00560.1	43	0.38446	11.2736206055	1	0.028178	noncoding
AT5G41612.2	167	0.34685	11.9352416992	1	0.471628	noncoding
AT5G41710.1	480	0.47518	5.68560791016	1	1	coding
AT5G41835.1	908	0.42452	9.34588623047	1	1	coding
AT5G42445.1	114	0.47122	9.75067138672	1	0.806137	coding
AT5G00580.3	66	0.41881	9.99749755859	1	0.101213	noncoding
AT5G06475.1	58	0.38967	9.18524169922	1	0.0424923	noncoding
AT5G43403.1	67	0.43028	5.89495849609	-1	0.0284209	noncoding
AT5G06525.1	61	0.40926	8.58929443359	1	0.0549142	noncoding
AT5G06535.1	70	0.4073	10.2666625977	-1	0.125534	noncoding
AT5G43725.2	104	0.39263	9.80023193359	1	0.319392	noncoding
AT5G44417.1	220	0.36012	5.06683349609	1	0.998955	coding
AT5G44562.1	79	0.40144	10.2285766602	1	0.143125	noncoding
AT5G44569.1	66	0.34007	6.96807861328	1	0.0353037	noncoding
AT5G06675.1	34	0.38862	9.51409912109	1	0.0144388	noncoding
AT5G45472.4	145	0.33531	8.89898681641	1	0.516482	coding
AT5G06775.1	23	0.41841	4.67706298828	-1	0.0129899	noncoding
AT5G00590.1	8	0.4331	8.50006103516	1	0.00355835	noncoding
AT5G06795.1	75	0.37225	9.76055908203	1	0.0822672	noncoding
AT5G06880.1	58	0.43439	9.56976318359	-1	0.0790277	noncoding
AT5G06885.1	5	0.36936	8.50006103516	1	1.54183e-05	noncoding
AT5G47445.1	358	0.44918	9.30987548828	1	1	coding
AT5G48412.1	25	0.39924	9.30035400391	1	0.00932609	noncoding
AT5G07115.1	35	0.3808	11.0687866211	1	0.02008	noncoding
AT5G48775.4	84	0.37949	11.2123413086	1	0.122917	noncoding
AT5G48965.1	758	0.4969	6.31683349609	1	1	coding
AT5G07325.1	25	0.35512	7.95391845703	1	0.00508379	noncoding
AT5G49080.1	610	0.40954	9.28533935547	1	1	coding
AT5G00605.2	23	0.45344	6.69354248047	1	0.00696893	noncoding
AT5G00615.2	62	0.30483	7.00982666016	1	0.0258861	noncoding
AT5G07455.1	29	0.30535	11.1659545898	1	0.0163283	noncoding
AT5G07585.1	23	0.39297	8.02008056641	-1	0.0340313	noncoding
AT5G50315.1	141	0.44022	9.31768798828	1	0.899299	coding
AT5G00625.1	31	0.33228	10.2948608398	-1	0.167314	noncoding
AT5G07705.1	13	0.31806	5.71417236328	1	0.00288072	noncoding
AT5G07745.1	55	0.32068	9.65399169922	1	0.0252031	noncoding
AT5G07845.1	38	0.35976	9.48614501953	1	0.0145157	noncoding
AT5G52055.1	123	0.42375	6.80596923828	1	0.756175	coding
AT5G53048.1	57	0.40048	5.96124267578	-1	0.0246298	noncoding
AT5G08085.1	65	0.40764	9.91644287109	1	0.0824168	noncoding
AT5G54064.1	122	0.4316	7.65960693359	-1	0.080257	noncoding
AT5G08125.1	27	0.43787	7.66912841797	1	0.00894585	noncoding
AT5G54569.3	81	0.36769	5.86480712891	1	0.130663	noncoding
AT5G00660.1	37	0.33078	10.2744750977	1	0.0160037	noncoding
AT5G08295.1	73	0.38266	9.18511962891	1	0.0792206	noncoding
AT5G55896.1	1073	0.42257	9.31451416016	1	1	coding
AT5G08385.1	23	0.34479	8.36651611328	1	0.00504486	noncoding
AT5G08435.1	57	0.38563	5.98638916016	-1	0.0263104	noncoding
AT5G56747.1	176	0.35577	9.50921630859	-1	0.183756	noncoding
AT5G08635.1	42	0.35533	5.96636962891	-1	0.0280321	noncoding
AT5G57735.1	50	0.34451	11.8244018555	1	0.0272513	noncoding
AT5G08775.1	37	0.35118	11.0751342773	1	0.0192	noncoding
AT5G08815.1	20	0.44658	7.93585205078	1	0.00668456	noncoding
AT5G59662.2	39	0.32529	9.69073486328	1	0.0144868	noncoding
AT5G59732.2	75	0.38767	8.04034423828	1	0.0832584	noncoding
AT5G08945.1	26	0.39925	8.25347900391	1	0.00709188	noncoding
AT5G08990.1	45	0.47695	7.83538818359	1	0.0378002	noncoding
AT5G09045.1	44	0.31137	9.49542236328	1	0.0162321	noncoding
AT5G00695.1	22	0.40165	4.21881103516	1	0.0124501	noncoding
AT5G09070.1	12	0.45996	3.79937744141	1	0.0108514	noncoding
AT5G09065.1	50	0.33929	9.77899169922	1	0.0232524	noncoding
AT5G09085.1	26	0.30388	5.06036376953	1	0.00813551	noncoding
AT5G09125.1	39	0.37909	6.50531005859	1	0.0115149	noncoding
AT5G63195.1	59	0.36061	8.34197998047	1	0.0296016	noncoding
AT5G00700.1	38	0.41624	9.38238525391	1	0.0216372	noncoding
AT5G09190.1	21	0.33846	8.49847412109	1	0.00478715	noncoding
AT5G09195.1	50	0.36736	8.49285888672	1	0.0206968	noncoding
AT5G09205.1	5	0.32854	5.27496337891	1	1.14673e-05	noncoding
AT5G64572.1	104	0.39414	4.36065673828	1	0.708047	coding
AT5G09295.1	53	0.36997	11.5051879883	1	0.035922	noncoding
AT5G09335.1	2	0.39443	5.27496337891	1	9.85641e-06	noncoding
AT5G09355.1	35	0.38657	9.18511962891	1	0.0135284	noncoding
AT5G09365.1	66	0.35979	7.94842529297	1	0.0397946	noncoding
AT5G00715.2	47	0.30268	9.89080810547	1	0.0199685	noncoding
AT5G65575.2	73	0.35977	5.63641357422	1	0.0860881	noncoding
AT5G09435.1	49	0.34233	7.84771728516	1	0.0153893	noncoding
AT5G00720.1	42	0.29014	5.96624755859	1	0.0148082	noncoding
AT5G09505.1	66	0.39125	8.93121337891	1	0.0607402	noncoding
AT5G09525.1	79	0.43793	11.5977172852	1	0.222415	noncoding
AT5G09545.1	59	0.33002	7.76715087891	1	0.0230146	noncoding
AT5G09575.1	98	0.42566	10.0132446289	1	0.393525	noncoding
AT5G66455.1	147	0.36377	10.0842895508	1	0.630238	coding
AT5G66558.3	116	0.40318	5.32330322266	1	0.752269	coding
AT5G09785.1	15	0.41252	10.1056518555	-1	0.0797294	noncoding
AT5G09935.1	27	0.33978	7.84674072266	-1	0.0638317	noncoding
